timestamp,data
1784216193.076141,"01/01/2000,04:04:14.14,-1012.70,-25.39,-41.50,0.09,1.26,1.95,62.70,30.60,51.75,32.73,14.64,987.71,-40.38,113.75,-743.75,-96.25,1,53.351,"
1784216193.094474,"01/01/2000,04:04:14.16,-1008.79,-47.36,33.20,-0.98,-1.93,0.56,61.95,29.85,52.20,32.77,14.40,988.32,-40.02,-87.50,-673.75,-35.0,1,53.351,"
1784216193.1190133,"01/01/2000,04:04:14.18,-1019.53,-33.20,1.95,1.60,0.46,0.12,61.65,30.15,52.50,32.82,14.15,985.52,-39.53,350.0,-743.75,-201.25,1,53.350,"
1784216193.1431499,"01/01/2000,04:04:14.20,-1007.81,-57.13,38.09,-0.13,-1.08,0.53,61.05,30.45,51.60,32.58,14.52,984.54,-38.55,87.50,-735.0,-113.75,1,53.350,"
1784216193.1528456,"01/01/2000,04:04:14.22,-1039.55,-41.02,4.39,1.12,-1.32,-0.63,61.20,31.35,52.50,32.58,14.27,986.13,-38.55,-280.0,-665.0,-218.75,1,53.350,"
1784216193.1758177,"01/01/2000,04:04:14.24,-1029.30,-28.32,14.65,2.68,0.45,2.73,62.25,31.65,51.90,32.58,14.40,986.74,-39.04,-8.75,-892.50,-183.75,1,53.350,"
1784216193.1952865,"01/01/2000,04:04:14.26,-992.19,-26.37,14.16,2.18,0.56,0.75,63.15,31.05,52.50,32.53,14.76,987.10,-39.89,288.75,-656.25,-262.50,1,53.351,"
1784216193.2099457,"01/01/2000,04:04:14.28,-1024.41,-58.11,30.76,-0.50,1.47,-2.27,62.70,31.80,53.25,32.77,14.64,986.49,-40.02,245.0,-735.0,-245.0,1,53.351,"
1784216193.2364335,"01/01/2000,04:04:14.30,-1044.92,-32.23,10.74,0.53,-0.25,-0.91,61.95,31.05,51.75,32.39,14.88,986.74,-39.89,26.25,-665.0,-166.25,1,53.350,"
1784216193.2425418,"01/01/2000,04:04:14.31,-1020.51,-17.58,14.16,-0.26,-0.45,0.51,61.80,31.65,53.85,32.73,14.64,987.83,-40.26,-157.50,-691.25,-157.50,1,53.350,"
1784216193.2680523,"01/01/2000,04:04:14.33,-1000.98,-16.60,7.32,1.57,-2.87,-1.79,61.20,32.25,52.50,32.92,14.52,986.61,-40.63,376.25,-813.75,-157.50,1,53.350,"
